KT,Y,W,D,Time,Nr,Js,Rak1,Rak2,NyLskp,LSkp,Age,Sex,Bfas,Sp,Vikt1,Fvikt,Jnr,Bornyear,Fx,Frisk,Agedays,Dnr,5per,7per,Sex2,AREA,YEAR
11,70,14,5,411,7233,X,20F,6h,1L,Ja,0,1,,,56,,313,69,,1,458,93,19,14,1,2,1970
11,70,8,4,631,7234,X,20F,6h,1L,Ja,0,1,,,50,,313,69,,1,415,50,10,8,1,2,1970
11,70,9,2,707,7235,X,20F,6h,1L,Ja,3,1,,,65,,313,66,,1,1515,55,11,8,1,2,1970
11,70,9,5,503,7236,X,20F,6h,1L,Ja,6,1,,,66,,313,63,,1,2613,58,12,9,1,2,1970
11,70,8,7,632,7237,X,20F,6h,1L,Ja,0,1,,,65,,313,69,,1,418,53,11,8,1,2,1970
11,70,15,1,504,7238,X,18G,7d,1L,Ja,3,2,5,,64,,307,66,,1,1556,96,20,14,2,2,1970
11,70,15,2,412,7239,V,18G,7d,1L,Ja,0,2,4,,30,,307,69,,1,462,97,20,14,2,2,1970
11,70,9,6,1217,7240,X,16E,2b,1L,Hr,0,1,,,56,,204,69,,1,424,59,12,9,1,2,1970
11,70,8,3,708,7241,X,18F,3f,1L,Ja,0,1,,,61,,467,69,,1,414,49,10,7,1,2,1970
11,70,8,5,835,7242,X,17E,7d,1L,Ja,3,2,2,,58,,321,66,,1,1511,51,11,8,2,2,1970
11,70,9,1,836,7243,X,17E,7d,1L,Ja,4,1,,,75,,321,65,,1,1879,54,11,8,1,2,1970
11,70,8,5,709,7244,X,20E,8e,1L,Ja,2,2,3,,53,,112,67,,1,1146,51,11,8,2,2,1970
11,70,8,7,946,7245,X,17E,7d,1L,Ja,3,2,1,,46,,321,66,,1,1513,53,11,8,2,2,1970
11,70,8,7,710,7246,X,20E,8e,1L,Ja,0,1,,,68,,112,69,,1,418,53,11,8,1,2,1970
11,70,8,6,711,7247,X,20E,8e,1L,Ja,3,2,1,,55,,112,66,,1,1512,52,11,8,2,2,1970
11,70,8,5,1627,7248,X,20E,8e,1L,Ja,0,2,1,,57,,112,69,,1,416,51,11,8,2,2,1970
11,70,8,7,947,7249,X,20E,8e,1L,Ja,2,2,1,,58,,112,67,,1,1148,53,11,8,2,2,1970
11,70,1,6,837,7250,S,17E,2b,1L,Hr,0,1,,,,50,281,69,,1,368,3,1,1,1,2,1970
11,70,9,3,505,7251,V,17E,2b,1L,Hr,0,2,1,,,35,281,69,,1,421,56,12,8,2,2,1970
11,70,14,4,2307,7252,V,19G,1e,1L,Ja,1,2,5,,61,,271,68,,1,822,92,19,14,2,2,1970
11,70,14,6,107,7253,V,19G,1e,1L,Ja,2,1,,,56,,271,67,,1,1189,94,19,14,1,2,1970
11,70,11,7,712,7254,X,19E,3i,1L,Ja,0,2,4,,60,,401,69,,1,439,74,15,11,2,2,1970
11,70,12,3,1118,7255,X,19E,3i,1L,Ja,3,2,5,,76,,401,66,,1,1537,77,16,11,2,2,1970
11,70,12,1,713,7256,X,19E,0h,1L,Ja,0,1,,,57,,133,69,,1,440,75,15,11,1,2,1970
11,70,10,4,714,7257,X,19E,0g,1L,Ja,0,2,1,,51,,133,69,,1,429,64,13,10,2,2,1970
11,70,10,5,948,7258,X,18E,9j,1L,Ja,2,2,5,,54,,133,67,,1,1160,65,13,10,2,2,1970
11,70,11,6,715,7259,X,19E,0h,1L,Ja,0,2,4,,43,,133,69,,1,438,73,15,11,2,2,1970
11,70,15,1,2230,7260,V,16E,6g,1L,Hr,2,1,,,65,,103,67,,1,1191,96,20,14,1,2,1970
11,70,13,6,108,7261,V,16E,6g,1L,Hr,3,2,4,,52,,103,66,,1,1547,87,18,13,2,2,1970
11,70,14,5,3054,7262,V,16E,6g,1L,Hr,6,2,4,,55,,103,63,,1,2648,93,19,14,2,2,1970
11,70,12,2,1119,7263,V,16E,6g,1L,Hr,0,2,4,,47,,103,69,,1,441,76,16,11,2,2,1970
11,70,15,3,716,7264,X,20F,7h,1L,Ja,0,1,,,61,,147,69,,1,463,98,20,14,1,2,1970
11,70,15,1,717,7265,X,20F,7h,1L,Ja,0,1,,,65,,147,69,,1,461,96,20,14,1,2,1970
11,70,15,7,1818,7266,S,18G,7d,1L,Ja,0,1,,,44,,307,69,,1,467,102,21,15,1,2,1970
11,70,14,6,1042,7267,S,17F,5a,1L,Ja,3,2,3,,51,,16,66,,1,1554,94,19,14,2,2,1970
11,70,6,9,633,7268,S,18E,2g,1L,Ja,2,2,,,,,66,67,,1,1131,36,-9,-9,2,2,1970
11,70,12,4,718,7269,X,20F,0f,1L,Ja,3,1,,,66,,211,66,,1,1538,78,16,12,1,2,1970
11,70,15,7,109,7270,V,19G,1e,1L,Ja,0,2,7,,46,,271,69,,1,467,102,21,15,2,2,1970
11,70,16,1,2231,7271,V,19G,1e,1L,Ja,0,1,,,65,,399,69,,1,468,103,21,15,1,2,1970
11,70,15,6,719,7272,F,18F,9a,1L,Ja,5,2,7,,,,211,64,,1,2291,101,21,15,2,2,1970
11,70,15,6,720,7273,F,18F,9a,1L,Ja,0,1,,,,,211,69,,1,466,101,21,15,1,2,1970
11,70,16,3,506,7274,S,18F,0c,1L,Ja,1,2,7,,46,,102,68,,1,835,105,21,15,2,2,1970
11,70,16,3,110,7275,V,18C,0f,1L,Hr,0,1,,3,66,,299,69,,1,470,105,21,15,1,2,1970
11,70,38,1,838,7276,F,09H,7f,3U,So,0,1,,1,51,,117,70,,1,257,257,52,37,1,4,1970
11,70,36,3,3055,7277,F,09H,7f,3U,So,0,1,,1,55,,117,70,,1,245,245,49,35,1,4,1970
11,70,37,6,1043,7278,S,19E,0i,1L,Ja,0,1,,1,46,,429,70,,1,255,255,51,37,1,2,1970
11,70,37,7,634,7279,D,09G,6c,3U,Og,3,1,,1,76,,43,67,,1,1351,256,52,37,1,5,1970
11,70,38,2,1044,7280,D,10I,2j,3U,So,3,1,,1,70,,256,67,,1,1353,258,52,37,1,4,1970
11,70,37,7,1547,7281,F,12D,1a,2H,Vr,0,1,,1,38,,216,70,,1,256,256,52,37,1,3,1970
11,70,3,2,413,7282,X,20F,9g,1L,Ja,0,2,1,,49,,386,69,,1,378,13,3,2,2,2,1970
11,70,41,6,839,7283,D,20E,4j,1L,Ja,0,1,,,61,,352,70,,1,283,283,57,41,1,2,1970
11,70,35,6,3056,7284,T,11F,4e,2H,Vs,0,1,,1,,,272,70,,1,241,241,49,35,1,4,1970
11,70,40,7,1120,7285,S,17E,7d,1L,Ja,0,1,,1,68,,321,70,,1,277,277,56,40,1,2,1970
11,70,41,1,949,7286,S,19E,0i,1L,Ja,0,2,,,62,,429,70,,1,278,278,56,40,2,2,1970
11,70,39,6,721,7287,F,18E,3f,1L,Ja,0,1,,1,31,,297,70,,1,269,269,54,39,1,2,1970
11,70,39,7,1727,7288,S,09H,1e,3U,So,1,1,,1,68,,125,69,,1,635,270,54,39,1,4,1970
11,70,39,6,722,7289,D,10E,1c,2H,Vr,1,1,,1,60,,406,69,,1,634,269,54,39,1,3,1970
11,70,38,2,507,7290,D,10E,1c,2H,Vr,1,1,,1,72,,406,69,,1,623,258,52,37,1,3,1970
11,70,39,7,1819,7291,L,10I,2j,3U,So,2,1,,1,73,,256,68,,1,1000,270,54,39,1,4,1970
11,70,39,3,508,7292,D,10E,4a,2H,Vr,0,1,,1,55,,46,70,,1,266,266,54,38,1,3,1970
11,70,39,6,3057,7293,+,19E,4f,1L,Ja,1,1,,1,38,,178,69,,1,634,269,54,39,1,2,1970
11,70,41,2,3058,7294,D,09G,2b,3U,Og,0,1,,1,,54,43,70,,1,279,279,56,40,1,5,1970
11,70,40,7,635,7295,S,09H,4c,3U,So,1,1,,1,71,,125,69,,1,642,277,56,40,1,4,1970
11,70,40,6,1045,7296,D,20E,4c,1L,Ja,0,1,,1,71,,458,70,,1,276,276,56,40,1,2,1970
11,70,42,3,2010,7297,V,19E,6a,1L,Ja,1,1,,,66,,340,69,,1,652,287,58,41,1,2,1970
11,70,38,6,414,7298,T,19E,0i,1L,Ja,0,1,,1,60,,429,70,,1,262,262,53,38,1,2,1970
11,70,40,3,3059,7299,D,09F,6j,3U,Og,0,1,,,,50,43,70,,1,273,273,55,39,1,5,1970
11,70,41,3,636,7300,F,18F,9a,1L,Ja,0,1,,1,,,142,70,,1,280,280,56,40,1,2,1970
11,70,42,7,637,7301,F,19E,2g,1L,Ja,1,2,1,,43,,171,69,,1,656,291,59,42,2,2,1970
11,70,41,3,638,7302,F,18F,9a,1L,Ja,0,1,,,31,,211,70,,1,280,280,56,40,1,2,1970
11,70,41,3,3000,7303,U,07D,8c,3U,Vg,1,1,,1,,,298,69,,1,645,280,56,40,1,5,1970
11,70,41,6,639,7304,F,12D,4f,2H,Vr,0,1,,1,55,,425,70,,1,283,283,57,41,1,3,1970
11,70,39,3,723,7305,U,03E,3e,4S,Bl,0,1,,1,72,,232,70,,1,266,266,54,38,1,5,1970
11,70,39,6,1628,7306,L,11H,2j,3U,Up,0,1,,1,57,,341,70,,1,269,269,54,39,1,4,1970
11,70,41,1,1121,7307,F,11H,2j,3U,Up,1,1,,1,67,,341,69,,1,643,278,56,40,1,4,1970
11,70,39,6,640,7308,F,12D,4f,2H,Vr,7,1,,1,41,,425,63,,1,2824,269,54,39,1,3,1970
11,70,41,4,840,7309,S,12D,4f,2H,Vr,0,1,,1,75,,425,70,,1,281,281,57,41,1,3,1970
11,70,37,1,509,7310,S,12D,4f,2H,Vr,1,1,,1,53,,425,69,,1,615,250,50,36,1,3,1970
11,70,40,6,3001,7311,D,19E,2g,1L,Ja,0,1,,1,,,171,70,,1,276,276,56,40,1,2,1970
11,70,40,7,1218,7312,F,19E,2g,1L,Ja,0,1,,1,43,,171,70,,1,277,277,56,40,1,2,1970
11,70,40,7,3002,7313,D,19E,2g,1L,Ja,0,1,,1,37,,171,70,,1,277,277,56,40,1,2,1970
11,70,40,9,3003,7314,F,18E,2h,1L,Ja,3,2,1,,,,66,67,,1,1369,274,-9,-9,2,2,1970
11,70,42,6,3004,7315,D,09G,2b,3U,Og,0,1,,1,,55,43,70,,1,290,290,58,42,1,5,1970
11,70,42,2,3005,7316,K,08G,9i,3U,Og,1,1,,1,,43,43,69,,1,651,286,58,41,1,5,1970
11,70,42,3,3006,7317,D,09G,2b,3U,Og,1,1,,1,,59,43,69,,1,652,287,58,41,1,5,1970
11,70,43,2,1629,7318,D,09F,5h,3U,Og,1,1,,1,,70,43,69,,1,658,293,59,42,1,5,1970
11,70,39,1,1820,7319,S,10H,7e,3U,So,0,1,,1,77,,382,70,,1,264,264,53,38,1,4,1970
11,70,43,3,724,7320,D,10H,7e,3U,So,1,1,,1,86,,382,69,,1,659,294,59,42,1,4,1970
11,70,43,5,725,7321,S,10I,1b,3U,So,0,2,1,,58,,206,70,,1,296,296,60,43,2,4,1970
11,70,43,1,3007,7322,D,18E,5e,1L,Ja,1,2,1,,,,364,69,,1,657,292,59,42,2,2,1970
11,70,42,7,641,7323,D,19E,0i,1L,Ja,0,2,,,54,,429,70,,1,291,291,59,42,2,2,1970
11,70,43,7,1219,7324,D,11D,5b,2H,Vr,1,1,,1,69,,113,69,,1,663,298,60,43,1,3,1970
11,70,43,3,1431,7325,S,02C,7i,4S,Sk,0,1,,1,85,,263,70,,1,294,294,59,42,1,5,1970
11,70,44,3,1122,7326,U,02C,7i,4S,Sk,0,1,,1,80,,263,70,,1,301,301,61,43,1,5,1970
11,70,43,3,1432,7327,S,02C,7i,4S,Sk,0,1,,1,51,,263,70,,1,294,294,59,42,1,5,1970
11,70,43,6,726,7328,F,19E,3h,1L,Ja,0,2,1,,,,317,70,,1,297,297,60,43,2,2,1970
11,70,42,9,3008,7329,D,19E,2i,1L,Ja,0,2,1,,47,,49,70,,1,288,288,-9,-9,2,2,1970
11,70,36,2,3009,7330,F,09I,9b,3U,So,0,2,,,46,,343,70,,1,244,244,49,35,6,4,1970
11,70,43,5,3010,7331,F,09I,9b,3U,So,1,1,,1,71,,343,69,,1,661,296,60,43,1,4,1970
11,70,36,2,3011,7332,F,09I,9b,3U,So,0,2,,,31,,343,70,,1,244,244,49,35,2,4,1970
11,70,36,7,3012,7333,F,09I,9b,3U,So,0,2,,,44,,343,70,,1,249,249,50,36,2,4,1970
11,70,41,1,3013,7334,F,09I,9b,3U,So,2,1,,1,61,,343,68,,1,1008,278,56,40,1,4,1970
11,70,36,7,1728,7335,S,09I,9b,3U,So,0,2,,,49,,343,70,,1,249,249,50,36,2,4,1970
11,70,42,7,950,7336,F,10E,7c,2H,Vr,0,1,,1,46,,46,70,,1,291,291,59,42,1,3,1970
11,70,43,5,1548,7337,S,10I,2j,3U,So,4,1,,1,80,,256,66,,1,1756,296,60,43,1,4,1970
11,70,43,7,642,7338,F,10I,2j,3U,So,0,1,,1,40,,256,70,,1,298,298,60,43,1,4,1970
11,70,43,2,1305,7339,D,03C,5d,4S,Sk,0,1,,1,,,2,70,,1,293,293,59,42,1,5,1970
11,70,44,1,841,7340,D,02D,7d,4S,Sk,0,1,,3,63,,9,70,,1,299,299,60,43,1,5,1970
11,70,43,7,951,7341,D,03D,0f,4S,Sk,5,1,,1,84,,9,65,,1,2123,298,60,43,1,5,1970
11,70,43,7,1123,7342,D,02D,8g,4S,Sk,0,1,,1,81,,9,70,,1,298,298,60,43,1,5,1970
11,70,43,6,1433,7343,D,03D,0f,4S,Sk,1,1,,1,85,,9,69,,1,662,297,60,43,1,5,1970
11,70,42,7,842,7344,D,11D,3h,2H,Vr,0,1,,1,74,,10,70,,1,291,291,59,42,1,3,1970
11,70,43,3,3014,7345,T,11D,3h,2H,Vr,2,1,,1,76,,10,68,,1,1024,294,59,42,1,3,1970
11,70,43,4,843,7346,U,11D,3h,2H,Vr,0,1,,1,66,,10,70,,1,295,295,59,43,1,3,1970
11,70,43,5,3015,7347,V,18F,3c,1L,Ja,0,1,,,55,,35,70,,1,296,296,60,43,1,2,1970
11,70,43,6,3016,7348,V,18F,3c,1L,Ja,1,1,,,57,,35,69,,1,662,297,60,43,1,2,1970
11,70,44,2,2232,7349,V,19E,6a,1L,Ja,0,1,,,59,,45,70,,1,300,300,60,43,1,2,1970
11,70,44,6,2308,7350,V,19E,6a,1L,Ja,1,1,,,80,,45,69,,1,669,304,61,44,1,2,1970
11,70,43,7,3017,7351,D,09G,2b,3U,Og,1,1,,1,,79,43,69,,1,663,298,60,43,1,5,1970
11,70,43,7,3018,7352,D,09G,1d,3U,Og,1,1,,1,,56,43,69,,1,663,298,60,43,1,5,1970
11,70,44,6,1124,7353,D,03D,8d,4S,Sk,0,1,,1,,,393,70,,1,304,304,61,44,1,5,1970
11,70,43,7,1306,7354,S,11H,2j,3U,Up,1,1,,1,80,,341,69,,1,663,298,60,43,1,4,1970
11,70,44,6,844,7355,F,11H,2j,3U,Up,0,1,,1,71,,341,70,,1,304,304,61,44,1,4,1970
11,70,45,2,1046,7356,F,11F,8b,2H,Vs,0,1,,1,55,,272,70,,1,307,307,62,44,1,4,1970
11,70,45,2,510,7357,V,19E,6a,1L,Ja,0,1,,,58,,45,70,,1,307,307,62,44,1,2,1970
11,70,45,3,845,7358,F,09H,7f,3U,So,0,1,,1,67,,117,70,,1,308,308,62,44,1,4,1970
11,70,45,1,1549,7359,L,09H,7f,3U,So,0,1,,1,59,,117,70,,1,306,306,62,44,1,4,1970
11,70,44,3,1550,7360,S,11E,1d,2H,Vr,0,1,,1,,,160,70,,1,301,301,61,43,1,3,1970
11,70,44,5,846,7361,S,10E,7c,2H,Vr,3,1,,1,78,,46,67,,1,1398,303,61,44,1,3,1970
11,70,43,7,1047,7362,D,19E,6a,1L,Ja,0,1,,,98,,340,70,,1,298,298,60,43,1,2,1970
11,70,44,2,1630,7363,S,19E,6a,1L,Ja,0,1,,,76,,340,70,,1,300,300,60,43,1,2,1970
11,70,45,6,1307,7364,F,09H,4c,3U,So,1,1,,1,82,,125,69,,1,676,311,63,45,1,4,1970
11,70,46,2,847,7365,K,03E,3e,4S,Bl,0,1,,1,71,,232,70,,1,314,314,63,45,1,5,1970
11,70,46,2,727,7366,K,03E,3e,4S,Bl,0,1,,1,73,,232,70,,1,314,314,63,45,1,5,1970
11,70,40,5,643,7367,F,18F,3f,1L,Ja,0,1,,1,64,,467,70,,1,275,275,55,40,1,2,1970
11,70,45,4,952,7368,D,20F,7h,1L,Ja,0,1,,1,57,,147,70,,1,309,309,62,45,1,2,1970
11,70,45,6,848,7369,F,20F,7h,1L,Ja,0,2,1,,52,,147,70,,1,311,311,63,45,2,2,1970
11,70,44,7,1125,7370,D,20F,7h,1L,Ja,0,1,,1,54,,147,70,,1,305,305,61,44,1,2,1970
11,70,45,3,728,7371,D,20F,7h,1L,Ja,0,1,,1,65,,147,70,,1,308,308,62,44,1,2,1970
11,70,44,7,1048,7372,D,20F,7h,1L,Ja,0,2,1,,52,,147,70,,1,305,305,61,44,2,2,1970
11,70,42,4,849,7373,F,18F,3f,1L,Ja,0,1,,1,72,,467,70,,1,288,288,58,42,1,2,1970
11,70,37,5,729,7374,F,18F,3f,1L,Ja,0,1,,1,61,,467,70,,1,254,254,51,37,5,2,1970
11,70,40,1,644,7375,F,18F,3f,1L,Ja,0,2,,,59,,467,70,,1,271,271,55,39,2,2,1970
11,70,45,2,111,7376,V,18C,0f,1L,Hr,0,2,,,56,,299,70,,1,307,307,62,44,2,2,1970
11,70,44,5,1551,7377,S,18C,0f,1L,Hr,0,2,,,31,,299,70,,1,303,303,61,44,2,2,1970
11,70,44,4,112,7378,V,18C,0f,1L,Hr,0,1,,1,61,,299,70,,1,302,302,61,44,1,2,1970
11,70,46,2,3019,7379,F,10D,8c,2H,Vr,0,1,,,,,17,70,,1,314,314,63,45,1,3,1970
11,70,46,2,2309,7380,V,10D,8c,2H,Vr,0,1,,,,,17,70,,1,314,314,63,45,1,3,1970
11,70,45,5,1729,7381,F,11C,6j,2H,Vr,0,1,,1,49,,288,70,,1,310,310,62,45,1,3,1970
11,70,45,1,1434,7382,D,20E,4c,1L,Ja,0,2,,,52,,458,70,,1,306,306,62,44,2,2,1970
11,70,45,8,1552,7383,T,10F,0b,3U,Na,0,1,,1,50,,272,70,,1,309,309,-9,-9,1,4,1970
11,70,45,6,850,7384,F,11C,3i,2H,Vr,0,1,,1,74,,427,70,,1,311,311,63,45,1,3,1970
11,70,45,2,3020,7385,D,11C,0i,2H,Vr,0,1,,1,75,,427,70,,1,307,307,62,44,1,3,1970
11,70,44,3,851,7386,F,11C,3i,2H,Vr,0,1,,1,70,,427,70,,1,301,301,61,43,1,3,1970
11,70,44,4,1435,7387,D,19E,0h,1L,Ja,0,1,,1,75,,429,70,,1,302,302,61,44,1,2,1970
11,70,45,7,1049,7388,D,11F,8b,2H,Vs,1,1,,1,72,,272,69,,1,677,312,63,45,1,4,1970
11,70,45,6,1126,7389,D,02D,7d,4S,Sk,0,1,,1,83,,9,70,,1,311,311,63,45,1,5,1970
11,70,46,2,1127,7390,D,02D,7d,4S,Sk,1,1,,1,73,,9,69,,1,679,314,63,45,1,5,1970
11,70,46,2,1308,7391,D,02D,7d,4S,Sk,0,1,,2,78,,9,70,,1,314,314,63,45,1,5,1970
11,70,47,7,953,7392,L,10E,7c,2H,Vr,1,1,,1,75,,46,69,,1,691,326,66,47,1,3,1970
11,70,44,7,954,7393,D,09F,5h,3U,Og,0,1,,1,,54,43,70,,1,305,305,61,44,1,5,1970
11,70,45,2,3021,7394,D,09G,2b,3U,Og,0,1,,1,,81,43,70,,1,307,307,62,44,1,5,1970
11,70,45,2,3022,7395,D,09G,2b,3U,Og,1,1,,1,,72,43,69,,1,672,307,62,44,1,5,1970
11,70,45,2,3023,7396,D,09G,2b,3U,Og,2,1,,1,,71,43,68,,1,1037,307,62,44,1,5,1970
11,70,45,2,3024,7397,D,09F,5h,3U,Og,0,1,,1,,58,43,70,,1,307,307,62,44,1,5,1970
11,70,45,1,3025,7398,V,09G,6h,3U,So,4,1,,1,,71,43,66,,1,1766,306,62,44,1,4,1970
11,70,46,2,730,7399,F,11H,2j,3U,Up,0,1,,1,49,,341,70,,1,314,314,63,45,1,4,1970
11,70,47,1,731,7400,F,11H,2j,3U,Up,0,1,,1,68,,341,70,,1,320,320,64,46,1,4,1970
11,70,46,5,2154,7401,V,10G,1g,3U,So,0,1,,2,71,,124,70,,1,317,317,64,46,1,4,1970
11,70,46,6,22,7402,V,10G,1g,3U,So,0,1,,1,75,,124,70,,1,318,318,64,46,1,4,1970
11,70,45,6,1436,7403,K,10G,1g,3U,So,3,1,,1,81,,124,67,,1,1406,311,63,45,1,4,1970
11,70,46,3,732,7404,F,18G,7d,1L,Ja,0,1,,1,43,,307,70,,1,315,315,63,45,1,2,1970
11,70,46,5,1309,7405,G,18G,7d,1L,Ja,0,1,,1,49,,307,70,,1,317,317,64,46,1,2,1970
11,70,45,7,733,7406,X,19F,1h,1L,Ja,0,1,,,60,,339,70,,1,312,312,63,45,1,2,1970
11,70,45,6,852,7407,X,20E,5j,1L,Ja,0,1,,1,86,,348,70,,1,311,311,63,45,1,2,1970
11,70,45,6,734,7408,X,16E,6g,1L,Hr,0,1,,1,55,,354,70,,1,311,311,63,45,1,2,1970
11,70,46,1,511,7409,X,18F,3f,1L,Ja,0,2,,,41,,467,70,,1,313,313,63,45,2,2,1970
11,70,46,7,3026,7410,D,11C,0i,2H,Vr,0,1,,1,72,,427,70,,1,319,319,64,46,1,3,1970
11,70,47,1,3027,7411,D,11C,3i,2H,Vr,0,1,,1,68,,427,70,,1,320,320,64,46,1,3,1970
11,70,46,3,3028,7412,D,11D,1b,2H,Vr,0,1,,1,90,,427,70,,1,315,315,63,45,1,3,1970
11,70,46,6,415,7413,V,10E,7f,2H,Vr,0,1,,1,56,,249,70,,1,318,318,64,46,1,3,1970
11,70,46,6,416,7414,V,10E,7f,2H,Vr,0,1,,1,53,,249,70,,1,318,318,64,46,1,3,1970
11,70,47,2,1050,7415,D,11F,8b,2H,Vs,1,1,,1,72,,272,69,,1,686,321,65,46,1,4,1970
11,70,47,1,2233,7416,T,17F,5a,1L,Ja,0,1,,1,33,,16,70,,1,320,320,64,46,1,2,1970
11,70,47,3,3029,7417,T,17F,5a,1L,Ja,1,2,1,,47,,16,69,,1,687,322,65,46,2,2,1970
11,70,46,6,2234,7418,V,19G,1e,1L,Ja,0,1,,1,57,,271,70,,1,318,318,64,46,1,2,1970
11,70,46,5,2155,7419,V,19G,1e,1L,Ja,1,1,,1,60,,271,69,,1,682,317,64,46,1,2,1970
11,70,47,2,735,7420,X,20E,8e,1L,Ja,0,2,,,54,,112,70,,1,321,321,65,46,2,2,1970
11,70,47,3,853,7421,X,18F,3c,1L,Ja,0,1,,1,53,,35,70,,1,322,322,65,46,1,2,1970
11,70,47,3,736,7422,X,18F,3c,1L,Ja,0,2,1,,42,,35,70,,1,322,322,65,46,2,2,1970
11,70,46,2,3030,7423,D,19E,2h,1L,Ja,0,1,,1,,,357,70,,1,314,314,63,45,1,2,1970
11,70,46,6,3031,7424,D,19E,2h,1L,Ja,0,1,,1,,,357,70,,1,318,318,64,46,1,2,1970
11,70,45,5,315,7425,V,18C,0f,1L,Ja,0,1,,1,56,,299,70,,1,310,310,62,45,1,2,1970
11,70,46,7,737,7426,X,18E,2h,1L,Ja,0,2,,,42,,268,70,,1,319,319,64,46,2,2,1970
11,70,46,2,1310,7427,S,20E,8e,1L,Ja,0,2,,,42,,112,70,,1,314,314,63,45,2,2,1970
11,70,47,5,955,7428,F,11C,6j,2H,Vr,1,1,,1,64,,288,69,,1,689,324,65,47,1,3,1970
11,70,45,3,1553,7429,F,17E,2b,1L,Hr,0,1,,,49,,281,70,,1,308,308,62,44,1,2,1970
11,70,46,6,113,7430,V,17E,2b,1L,Hr,0,2,,,32,,281,70,,1,318,318,64,46,2,2,1970
11,70,48,1,316,7431,V,17E,2b,1L,Hr,0,2,1,,50,,281,70,,1,327,327,66,47,2,2,1970
11,70,45,7,854,7432,S,02C,7i,4S,Sk,0,1,,1,86,,263,70,,1,312,312,63,45,1,5,1970
11,70,46,1,1554,7433,D,02C,7i,4S,Sk,2,1,,3,85,,263,68,,1,1043,313,63,45,1,5,1970
11,70,45,6,1128,7434,U,02C,7i,4S,Sk,1,1,,1,88,,263,69,,1,676,311,63,45,1,5,1970
11,70,46,4,3032,7435,K,02C,7i,4S,Sk,0,1,,3,86,,263,70,,1,316,316,64,46,1,5,1970
11,70,46,4,3033,7436,K,02C,7i,4S,Sk,1,1,,1,84,,263,69,,1,681,316,64,46,1,5,1970
11,70,46,4,3034,7437,K,02C,7i,4S,Sk,0,1,,,90,,263,70,,1,316,316,64,46,1,5,1970
11,70,45,4,738,7438,F,16E,6g,1L,Hr,0,1,,,62,,103,70,,1,309,309,62,45,1,2,1970
11,70,47,6,1051,7439,D,03D,1d,4S,Sk,0,1,,1,104,,223,70,,1,325,325,65,47,1,5,1970
11,70,48,1,956,7440,F,11F,8b,2H,Vs,0,1,,1,50,,272,70,,1,327,327,66,47,1,4,1970
11,70,47,3,739,7441,X,20E,8e,1L,Ja,0,1,,1,59,,112,70,,1,322,322,65,46,1,2,1970
11,70,47,4,740,7442,X,20E,8e,1L,Ja,0,1,,1,64,,112,70,,1,323,323,65,47,1,2,1970
11,70,48,1,1052,7443,D,11C,4e,2H,Vr,0,1,,1,55,,427,70,,1,327,327,66,47,1,3,1970
11,70,47,5,3035,7444,D,11C,4e,2H,Vr,0,1,,1,74,,427,70,,1,324,324,65,47,1,3,1970
11,70,47,6,855,7445,F,11C,1i,2H,Vr,2,1,,1,67,,427,68,,1,1055,325,65,47,1,3,1970
11,70,47,4,1311,7446,D,10D,8c,2H,Vr,4,1,,1,93,,140,66,,1,1783,323,65,47,1,3,1970
11,70,47,2,2235,7447,V,10D,7f,2H,Vr,1,1,,1,71,,75,69,,1,686,321,65,46,1,3,1970
11,70,48,3,957,7448,D,10I,1b,3U,So,1,2,1,,67,,206,69,,1,694,329,66,47,2,4,1970
11,70,47,7,1129,7449,D,10I,1b,3U,So,2,1,,1,73,,206,68,,1,1056,326,66,47,1,4,1970
11,70,48,2,3036,7450,D,11C,5g,2H,Vr,0,1,,1,46,,427,70,,1,328,328,66,47,1,3,1970
11,70,48,3,958,7451,F,11C,5g,2H,Vr,0,1,,1,59,,427,70,,1,329,329,66,47,1,3,1970
11,70,47,7,3037,7452,X,18F,6a,1L,Ja,0,1,,,60,,52,70,,1,326,326,66,47,1,2,1970
11,70,47,5,3038,7453,F,18F,6a,1L,Ja,0,1,,,50,,52,70,,1,324,324,65,47,1,2,1970
11,70,49,1,3039,7454,X,18F,6a,1L,Ja,2,1,,,70,,52,68,,1,1064,334,67,48,1,2,1970
11,70,48,5,1220,7455,D,20E,4j,1L,Ja,0,1,,1,65,,352,70,,1,331,331,67,48,1,2,1970
11,70,46,4,2236,7456,V,11D,3h,2H,Vr,0,1,,1,68,,10,70,,1,316,316,64,46,1,3,1970
11,70,48,1,2237,7457,V,11D,3h,2H,Vr,0,1,,1,72,,10,70,,1,327,327,66,47,1,3,1970
11,70,48,7,741,7458,F,19D,5h,1L,Ja,0,2,1,,46,,422,70,,1,333,333,67,48,2,2,1970
11,70,48,7,1053,7459,D,20E,4j,1L,Ja,0,2,1,,59,,352,70,,1,333,333,67,48,2,2,1970
11,70,45,7,742,7460,U,10H,1g,3U,So,1,1,,1,70,,138,69,,1,677,312,63,45,1,4,1970
11,70,38,4,959,7461,D,10H,1g,3U,So,0,1,,1,43,,138,70,,1,260,260,52,38,1,4,1970
11,70,46,6,1054,7462,D,10H,1g,3U,So,0,1,,1,56,,138,70,,1,318,318,64,46,1,4,1970
11,70,48,3,1221,7463,D,10D,8g,2H,Vr,0,1,,1,76,,389,70,,1,329,329,66,47,1,3,1970
