KT,Y,W,D,Time,Nr,Js,Rak1,Rak2,NyLskp,LSkp,Age,Sex,Bfas,Sp,Vikt1,Fvikt,Jnr,Bornyear,Fx,Frisk,Agedays,Dnr,5per,7per,Sex2
11,81,10,4,2300,12846,V,12G,5f,2H,Dr,0,2,4,,60,,,80,,1,429,64,13,10,2
11,81,10,6,800,12847,F,13G,4i,2H,Ga,0,1,,3,56,,,80,,1,431,66,14,10,1
11,81,4,1,450,12848,V,08D,2a,3U,Vg,5,1,,3,83,,,75,1,1,2209,19,4,3,1
11,81,26,7,3035,12849,S,15H,1b,2H,Hs,2,1,,,51,,,78,,2,1274,179,36,26,1
11,80,29,4,3036,12850,F,12H,9a,2H,Ga,1,1,,,41,,,79,,2,564,199,40,29,1
11,80,29,2,3037,12851,S,13G,2h,2H,Ga,0,2,,,39,,,80,,1,197,197,40,29,2
11,81,11,1,900,12852,U,13G,6f,2H,Dr,2,1,,3,58,,,78,,1,1163,68,14,10,1
11,81,11,5,440,12853,V,13G,6f,2H,Dr,4,2,4,,54,,,76,,1,1897,72,15,11,2
11,81,9,6,335,12854,V,13G,6f,2H,Dr,0,1,,3,62,,,80,,1,424,59,12,9,1
11,81,10,1,310,12855,V,13G,3e,2H,Ga,1,2,1,,55,,,79,,1,791,61,13,9,2
11,81,11,7,1600,12856,S,13G,0h,2H,Ga,3,2,3,1,45,,,77,,1,1534,74,15,11,2
11,81,11,4,900,12857,F,13G,0h,2H,Ga,2,2,5,,42,,,78,,1,1166,71,15,11,2
11,81,11,5,30,12858,V,13G,6f,2H,Dr,2,2,4,1,60,,,78,,1,1167,72,15,11,2
11,81,11,3,120,12859,V,12G,5i,2H,Dr,3,1,,3,,,,77,,1,1530,70,14,10,1
11,81,10,3,800,12860,F,13F,8j,2H,Dr,0,1,,3,63,,,80,,1,428,63,13,9,1
11,81,10,5,2300,12861,V,12G,7g,2H,Dr,2,2,5,,60,,,78,,1,1160,65,13,10,2
11,81,9,3,230,12862,V,13G,6f,2H,Ga,0,2,2,1,46,,,80,,1,421,56,12,8,2
11,81,9,1,2400,12863,V,13F,8j,2H,Dr,0,1,,,44,,,80,,1,419,54,11,8,1
11,81,17,7,3038,12864,S,13G,0j,2H,Ga,4,2,6,,,39,,76,,1,1941,116,24,17,2
11,81,11,7,800,12865,F,13G,3h,2H,Ga,6,2,5,,42,,,74,,1,2629,74,15,11,2
11,81,10,2,1100,12866,F,13G,2h,2H,Ga,2,1,,3,45,,,78,,1,1157,62,13,9,1
11,81,10,2,1100,12867,V,13G,6f,2H,Ga,3,1,,3,92,,,77,,1,1522,62,13,9,1
11,81,19,0,3039,12868,S,13G,1f,2H,Ga,4,2,,,,,,76,,1,1952,127,26,19,2
11,81,10,1,230,12869,V,13G,5f,2H,Ga,0,2,1,,52,,,80,,1,426,61,13,9,2
11,81,9,3,2400,12870,V,13G,6e,2H,Dr,0,1,,3,66,,,80,,1,421,56,12,8,1
11,81,7,3,800,12871,F,13G,3h,2H,Ga,0,1,,3,75,,,80,,1,407,42,9,6,1
11,81,10,1,800,12872,F,13G,2g,2H,Ga,0,1,,3,57,,,80,,1,426,61,13,9,1
11,81,11,5,130,12873,V,13G,6f,2H,Dr,0,2,4,,57,,,80,,1,437,72,15,11,2
11,81,10,3,2400,12874,V,13G,6f,2H,Dr,0,1,,3,72,,,80,,1,428,63,13,9,1
11,81,11,4,2230,12875,V,13G,6f,2H,Dr,4,2,5,,80,,,76,,1,1896,71,15,11,2
11,81,11,2,3040,12876,F,13H,1a,2H,Ga,1,1,,3,58,,,79,,1,799,69,14,10,1
11,81,10,4,800,12877,F,12G,5f,2H,Dr,0,2,4,,57,,,80,,1,429,64,13,10,2
11,81,9,4,800,12878,F,13F,8j,2H,Dr,0,1,,3,60,,,80,,1,422,57,12,9,1
11,81,11,5,2345,12879,V,13G,5j,2H,Ga,0,1,,3,60,,,80,,1,437,72,15,11,1
11,81,10,3,1630,12880,F,13G,0h,2H,Ga,1,2,4,,57,,,79,,1,793,63,13,9,2
11,81,11,1,2340,12881,V,12G,5i,2H,Dr,0,2,5,,65,,,80,,1,433,68,14,10,2
11,80,80,9,3041,12882,+,13B,6j,2H,NO,3,1,,,,,,77,1,,-9,-9,-9,-9,1
11,81,48,3,3042,12883,S,13F,9j,2H,Dr,3,1,,,52,,,78,,2,1424,329,66,47,1
11,81,46,2,3043,12884,F,25L,0h,1L,Nb,3,2,,,,,,78,,1,1409,314,63,45,2
11,81,46,5,3044,12885,D,14H,9a,2H,Hs,7,2,1,,61,,,74,,1,2872,317,64,46,2
11,81,45,3,3045,12886,G,14H,9b,2H,Hs,0,2,1,,65,,,81,,1,308,308,62,44,2
11,81,45,3,3046,12887,G,14H,9a,2H,Hs,1,1,,1,81,,,80,,1,673,308,62,44,1
11,78,28,2,900,12888,+,15H,6b,2H,Hs,1,1,,1,,,,77,,2,557,192,39,28,1
11,81,48,1,2200,12889,V,13G,1j,2H,Ga,4,2,1,,81,,,77,,2,1787,327,66,47,2
11,81,51,6,835,12890,D,10H,0h,3U,So,2,1,,,80,,,79,,1,1083,353,71,51,1
11,81,52,2,3047,12891,S,01C,8h,4S,Sk,1,2,1,,73,,,80,,1,721,356,72,51,2
11,81,51,2,3048,12892,K,01C,9h,4S,Sk,0,2,1,,74,,,81,,1,349,349,70,50,2
11,81,51,3,3049,12893,V,01C,9e,4S,Sk,0,2,1,,80,,,81,,1,350,350,70,50,2
11,81,51,3,3050,12894,U,02C,1h,4S,Sk,0,2,1,,66,,,81,,1,350,350,70,50,2
11,81,51,2,3051,12895,G,01C,7j,4S,Sk,0,2,1,,72,,,81,,1,349,349,70,50,2
11,81,52,7,3052,12896,G,02C,0e,4S,Sk,0,2,1,,58,,,81,,1,361,361,73,52,2
11,81,52,7,3053,12897,G,02C,0e,4S,Sk,3,2,1,,62,,,78,,1,1456,361,73,52,2
11,81,52,7,3054,12898,G,02C,0e,4S,Sk,0,2,1,,66,,,81,,1,361,361,73,52,2
11,81,52,7,3055,12899,V,01C,9e,4S,Sk,1,2,1,,65,,,80,,1,726,361,73,52,2
11,82,1,3,3056,12900,G,01C,8h,4S,Sk,0,2,2,,61,,,81,,1,371,6,2,1,2
11,82,1,4,3057,12901,V,01C,9e,4S,Sk,2,2,1,,69,,,79,,1,1102,7,2,1,2
11,82,1,7,3058,12902,V,02C,0g,4S,Sk,0,2,1,,73,,,81,,1,375,10,2,2,2
11,81,52,6,3059,12903,K,01C,9h,4S,Sk,0,2,1,,83,,,81,,1,360,360,72,52,2
11,81,50,5,45,12904,V,08D,2a,3U,Vg,0,1,,3,66,,,81,,1,345,345,69,50,1
11,81,44,4,2030,12905,S,15H,2a,2H,Hs,2,2,1,,63,,,79,,2,1032,302,61,44,2
11,82,3,3,3060,12906,T,09F,9i,3U,So,5,1,,,,,,76,,1,2210,20,4,3,1
11,82,2,2,3061,12907,V,01C,9g,4S,Sk,0,2,1,,70,,,81,,1,377,12,3,2,2
11,82,4,3,3062,12908,V,02C,4j,4S,Sk,2,2,1,,91,,,79,,1,1122,27,6,4,2
11,82,2,2,3063,12909,V,01C,9g,4S,Sk,0,2,1,,57,,,81,,1,377,12,3,2,2
11,82,4,5,3064,12910,G,01C,9h,4S,Sk,1,2,4,1,67,,,80,,1,759,29,6,5,2
11,82,4,6,3065,12911,D,02D,4b,4S,Sk,0,2,3,1,75,,,81,,1,395,30,6,5,2
11,82,4,1,3066,12912,G,02C,4h,4S,Sk,0,2,1,,63,,,81,,1,390,25,5,4,2
11,82,4,1,3067,12913,G,02C,4h,4S,Sk,1,2,1,,73,,,80,,1,755,25,5,4,2
11,82,4,5,3068,12914,G,01C,8f,4S,Sk,1,2,4,2,65,,,80,,1,759,29,6,5,2
11,82,2,2,3069,12915,V,01C,9g,4S,Sk,0,2,1,,68,,,81,,1,377,12,3,2,2
11,82,4,1,3070,12916,G,02D,8g,4S,Sk,1,2,1,,61,,,80,,1,755,25,5,4,2
11,82,4,7,3071,12917,G,02D,6b,4S,Sk,3,2,4,1,,,,78,,1,1491,31,7,5,2
11,82,4,7,3072,12918,G,02D,6b,4S,Sk,0,1,,3,,,,81,,1,396,31,7,5,1
11,82,4,7,3073,12919,G,02D,6b,4S,Sk,4,2,4,1,,,,77,,1,1856,31,7,5,2
11,82,4,7,3074,12920,G,02D,6b,4S,Sk,0,1,,3,,,,81,,1,396,31,7,5,1
11,82,4,7,3075,12921,G,02D,6b,4S,Sk,0,2,2,,,,,81,,1,396,31,7,5,2
11,82,4,5,130,12922,V,09H,7f,3U,So,3,2,1,,67,,,78,,1,1489,29,6,5,2
11,81,41,5,1630,12923,F,13G,4j,2H,Ga,5,1,,,68,,,76,,2,2107,282,57,41,1
11,79,37,5,3076,12924,F,15H,1b,2H,Hs,20,1,,,57,,,-9,,2,,257,52,37,1
11,82,4,7,3077,12925,G,03C,7e,4S,Sk,4,2,4,2,80,,,77,,1,1856,31,7,5,2
11,82,5,6,3078,12926,V,03C,7e,4S,Sk,0,2,4,2,65,,,81,,1,402,37,8,6,2
11,82,5,1,3079,12927,V,03C,7e,4S,Sk,0,1,,3,70,,,81,,1,397,32,7,5,1
11,82,4,7,3080,12928,V,03C,7e,4S,Sk,1,1,,,100,,,80,,1,761,31,7,5,1
11,82,6,1,30,12929,V,10C,3c,2H,Vr,1,2,1,,49,,,80,,1,769,39,8,6,2
11,81,44,7,3081,12930,U,13G,3h,2H,Ga,3,2,1,,56,,,78,,1,1400,305,61,44,2
11,81,47,5,3082,12931,F,13G,4j,2H,Ga,0,2,1,,47,,,81,,1,324,324,65,47,2
11,82,4,7,1000,12932,G,13G,4i,2H,Ga,1,2,1,,55,,,80,,1,761,31,7,5,2
11,81,47,4,30,12933,V,13G,4h,2H,Ga,1,1,,,,,,80,,1,688,323,65,47,1
11,82,11,8,3083,12934,+,29K,7b,1L,Lp,0,1,,1,50,,,81,,1,442,77,-9,-9,1
11,82,1,0,3084,12935,V,15F,4f,2H,Hs,3,1,,,,,,78,1,1,1467,7,2,1,1
11,82,5,3,2305,12936,V,09H,7c,3U,So,2,2,1,,62,,,79,,1,1129,34,7,5,2
11,82,9,5,2150,12937,V,29J,8f,1L,Lp,0,2,1,,50,,,81,,1,429,64,13,10,2
11,82,7,5,800,12938,O,24H,4g,1L,Lp,2,1,,3,54,,,79,,1,1145,50,10,8,1
11,82,9,4,645,12939,O,23I,8b,1L,Lp,2,2,3,1,52,,,79,,1,1158,63,13,9,2
11,81,42,7,3085,12940,T,30I,8b,1L,Lp,0,2,1,,45,,,81,,1,291,291,59,42,2
11,82,5,4,3086,12941,T,30J,5b,1L,Lp,0,1,,,64,,,81,,1,400,35,7,5,1
11,82,6,3,3087,12942,O,28K,1c,1L,Lp,0,1,,1,51,,,81,,1,406,41,9,6,1
11,82,7,1,3088,12943,O,28K,1c,1L,Lp,0,1,,3,98,,,81,,1,411,46,10,7,1
11,82,9,6,130,12944,V,13G,1h,2H,Ga,5,2,4,1,55,,,76,1,1,2255,65,13,10,2
11,82,6,7,3089,12945,S,30J,4d,1L,Lp,2,2,1,,56,,,79,,1,1140,45,9,7,2
11,82,5,7,2245,12946,V,29J,8f,1L,Lp,0,1,,3,60,,,81,,1,403,38,8,6,1
11,82,7,2,700,12947,O,24H,4g,1L,Lp,7,1,,3,76,,,74,,1,2967,47,10,7,1
11,82,5,6,1920,12948,V,24I,1c,1L,Lp,0,1,,3,65,,,81,,1,402,37,8,6,1
11,82,21,4,2200,12949,T,29I,6i,1L,Lp,3,2,4,,,45,,78,,1,1607,147,30,21,2
11,82,5,5,730,12950,O,24I,5b,1L,Lp,0,1,,3,60,,,81,,1,401,36,8,6,1
11,82,8,3,745,12951,O,24H,4g,1L,Lp,0,1,,3,56,,,81,,1,420,55,11,8,1
11,82,6,1,3090,12952,V,02D,3d,4S,Sk,2,2,4,2,76,,,79,,1,1134,39,8,6,2
11,82,7,1,3091,12953,O,24H,4g,1L,Lp,0,1,,3,58,,,81,,1,411,46,10,7,1
11,82,6,5,1300,12954,O,24H,4g,1L,Lp,0,1,,3,56,,,81,,1,408,43,9,7,1
11,82,10,1,3092,12955,O,24H,4g,1L,Lp,0,1,,3,48,,,81,,1,432,67,14,10,1
11,82,5,5,3093,12956,V,02C,1j,4S,Sk,0,2,1,,62,,,81,,1,401,36,8,6,2
11,82,10,3,1400,12957,O,22L,3b,1L,Vb,0,1,,3,66,,,81,,1,434,69,14,10,1
11,82,10,2,2130,12958,V,22K,5e,1L,Vb,0,1,,3,49,,,81,,1,433,68,14,10,1
11,82,6,3,3094,12959,V,01C,8g,4S,Sk,3,2,4,3,86,,,78,,1,1501,41,9,6,2
11,82,10,2,3095,12960,V,22K,1e,1L,Vb,0,1,,3,67,,,81,,1,433,68,14,10,1
11,82,12,3,545,12961,V,21K,9e,1L,Vb,0,1,,3,64,,,81,,1,448,83,17,12,1
11,82,11,2,3096,12962,O,29K,9j,1L,Vb,0,1,,,65,,,81,,2,440,75,15,11,1
11,82,9,2,3097,12963,O,24H,4g,1L,Lp,0,2,4,1,44,,,81,,1,426,61,13,9,2
11,82,27,0,3098,12964,+,13G,1j,2H,Ga,2,1,,,,,,80,,2,919,189,38,27,1
11,82,5,2,3099,12965,V,02C,3f,4S,Sk,2,2,4,3,70,,,79,1,1,1128,33,7,5,2
11,82,7,9,3000,12966,+,13G,4h,2H,Ga,3,2,1,,,,,78,,2,1509,49,-9,-9,2
11,82,34,3,2330,12967,V,08D,2a,3U,Vg,1,2,1,,63,,,81,,1,602,237,48,34,2
11,82,34,4,140,12968,V,08D,2a,3U,Vg,1,1,,1,77,,,81,,1,603,238,48,34,1
11,82,6,6,700,12969,O,23H,9j,1L,Lp,0,1,,1,59,,,81,,1,409,44,9,7,1
11,82,5,4,800,12970,O,24I,5b,1L,Lp,0,2,1,,51,,,81,,1,400,35,7,5,2
11,82,5,4,730,12971,O,24I,5b,1L,Lp,0,1,,3,60,,,81,,1,400,35,7,5,1
11,82,9,4,630,12972,O,23I,8a,1L,Lp,0,2,1,,54,,,81,,1,428,63,13,9,2
11,82,5,2,730,12973,O,23I,9a,1L,Lp,0,1,,3,38,,,81,,1,398,33,7,5,1
11,82,8,4,745,12974,O,24H,4g,1L,Lp,0,1,,3,50,,,81,,1,421,56,12,8,1
11,82,8,3,2230,12975,V,23I,9a,1L,Lp,0,1,,3,41,,,81,,1,420,55,11,8,1
11,82,12,1,3001,12976,V,21K,9f,1L,Vb,0,2,,,47,,,81,,1,446,81,17,12,2
11,82,12,1,130,12977,V,22K,3i,1L,Vb,1,2,,,58,,,80,,1,811,81,17,12,2
11,82,12,1,15,12978,V,22K,3i,1L,Vb,0,2,,,49,,,81,,1,446,81,17,12,2
11,82,12,2,615,12979,V,21K,9e,1L,Vb,7,2,,,58,,,74,,1,3002,82,17,12,2
11,82,10,6,3002,12980,V,21K,9e,1L,Vb,0,2,,,47,,,81,,1,437,72,15,11,2
11,82,9,6,130,12981,V,22K,5e,1L,Vb,2,2,,,52,,,79,,1,1160,65,13,10,2
11,82,11,2,3003,12982,V,22K,1f,1L,Vb,4,2,,,58,,,77,,1,1900,75,15,11,2
11,80,20,0,3004,12983,+,15G,3f,2H,Hs,0,1,,,,,,79,,2,501,136,28,20,1
11,81,39,2,3005,12984,D,15G,1b,2H,Hs,2,2,1,,66,,,79,,1,995,265,53,38,2
11,80,98,9,3006,12985,U,,,2H,Hs,20,2,1,,,,,-9,,,,-9,-9,-9,2
11,81,21,7,1000,12986,F,15H,1c,2H,Hs,2,2,7,,45,,,78,,2,1239,144,29,21,2
11,82,7,1,3007,12987,V,15G,4f,2H,Hs,1,2,1,,50,,,80,,2,776,46,10,7,2
11,80,34,6,700,12988,F,14G,9b,2H,Hs,3,1,,,47,,,77,1,1,1331,236,48,34,1
11,81,7,7,3008,12989,V,14H,6b,2H,Hs,1,1,,,60,,,79,,1,776,46,10,7,1
11,81,27,3,3009,12990,S,15G,6f,2H,Hs,1,2,1,,,,,80,,2,547,182,37,26,2
11,82,26,1,230,12991,T,15G,4f,2H,Hs,0,2,7,,48,,,81,,2,544,179,36,26,2
11,80,47,6,2145,12992,V,15H,4c,2H,Hs,0,2,,,62,,,80,,1,327,327,66,47,2
11,81,29,2,3010,12993,U,15G,2f,2H,Hs,2,1,,,,,,79,,2,925,195,39,28,1
11,82,0,6,1015,12994,G,15G,3g,2H,Hs,0,1,,,,40,,81,,1,367,2,1,1,1
11,81,48,6,3011,12995,D,15G,4i,2H,Hs,4,2,,,,65,,77,,1,1792,332,67,48,2
11,81,98,9,3012,12996,U,,,2H,Hs,0,2,1,,42,,,,,1,-9,-9,-9,-9,2
11,81,6,6,1430,12997,D,14G,9f,2H,Hs,3,2,,,54,,,77,,1,1498,38,8,6,2
11,80,2,8,3013,12998,+,16G,1d,2H,Hs,4,1,,,,,,75,,,1835,10,-9,-9,1
11,81,3,9,3014,12999,V,14H,6b,2H,Hs,0,1,,,50,,,80,,1,380,15,-9,-9,1
11,80,22,3,3015,13000,S,16F,1f,2H,Hs,5,1,,,,,,74,,1,2339,149,30,22,1
11,80,52,7,20,13001,V,14G,8f,2H,Hs,0,1,,,60,,,80,,1,363,363,73,52,1
11,81,21,8,3016,13002,+,15G,3g,2H,Hs,2,1,,,,,,78,,,1236,141,-9,-9,1
11,81,15,6,1600,13003,S,15G,3g,2H,Hs,4,1,,,,,,76,,2,1926,101,21,15,1
11,81,7,6,130,13004,V,15G,0e,2H,Hs,0,2,1,,52,,,80,,,410,45,9,7,2
11,81,9,2,927,13005,G,14H,9a,2H,Hs,1,2,4,,59,,,79,,,785,55,11,8,2
11,79,51,5,3017,13006,V,15F,6j,2H,Hs,1,1,,,,,,78,,1,720,355,71,51,1
11,81,11,8,3018,13007,F,15F,2j,2H,Hs,2,2,,,40,,,78,,,1166,71,-9,-9,2
11,80,45,6,900,13008,F,14G,9b,2H,Hs,2,2,1,,,,,78,,2,1043,313,63,45,2
11,81,9,6,1700,13009,G,15H,3b,2H,Hs,6,1,,,75,,,74,,,2614,59,12,9,1
11,83,3,6,3019,13010,D,11H,0f,3U,Up,0,1,,,73,,,82,,2,387,22,5,4,1
11,82,50,4,3020,13011,F,13G,2g,2H,Ga,2,1,,,93,,,80,,1,1080,350,70,50,1
11,82,52,3,3021,13012,K,03C,0i,4S,Sk,0,1,,3,,,,82,,1,363,363,73,52,1
11,82,52,3,3022,13013,K,03C,0i,4S,Sk,0,2,1,,,,,82,,1,363,363,73,52,2
11,82,52,5,3023,13014,K,03C,0i,4S,Sk,0,2,1,,,,,82,,1,365,365,73,53,2
11,82,52,2,3024,13015,K,03C,2e,4S,Sk,3,1,,1,,,,79,1,1,1457,362,73,52,1
11,82,52,3,3025,13016,K,03C,0i,4S,Sk,0,1,,3,,,,82,,1,363,363,73,52,1
11,82,52,3,3026,13017,K,03C,2e,4S,Sk,0,1,,3,,,,82,,1,363,363,73,52,1
11,82,24,9,3027,13018,+,16H,3f,2H,Hs,2,2,,,,,,79,,,1263,168,-9,-9,2
11,82,36,7,3028,13019,D,09H,6d,3U,So,8,1,,1,68,,,74,,1,3175,255,51,37,1
11,82,50,7,1400,13020,G,04E,5b,SM,Sm,20,1,,3,153,,,-9,,1,,353,71,51,1
11,83,4,5,2030,13021,V,10D,8e,2H,Vr,6,1,,3,65,,,76,,1,2583,28,6,4,1
11,83,2,6,3029,13022,F,11D,0b,2H,Vr,1,2,1,,,,,81,,1,745,15,3,3,2
11,83,1,4,3030,13023,G,10D,7b,2H,Vr,0,2,1,,,,,82,,1,371,6,2,1,2
11,82,50,7,3031,13024,V,09H,7f,3U,So,0,1,,3,72,,,82,,1,353,353,71,51,1
11,82,51,2,3032,13025,V,09H,7f,3U,So,0,1,,3,76,,,82,,1,355,355,71,51,1
11,82,52,5,3033,13026,V,09H,7f,3U,So,0,1,,3,69,,,82,,1,365,365,73,53,1
11,83,4,6,100,13027,V,11D,0b,2H,Vr,2,1,,3,,,,80,,1,1124,29,6,5,1
11,83,4,7,2105,13028,V,11C,6j,2H,Vr,0,1,,,,,,82,,1,395,30,6,5,1
11,83,5,5,115,13029,V,11D,0a,2H,Vr,1,1,,3,,,,81,,1,765,35,7,5,1
11,83,3,4,2230,13030,V,10D,8e,2H,Vr,0,1,,3,75,,,82,,1,385,20,4,3,1
11,83,3,2,2015,13031,V,10D,8e,2H,Vr,0,1,,,73,,,82,,1,383,18,4,3,1
11,83,5,2,230,13032,V,10D,8e,2H,Vr,3,1,,3,90,,,79,,1,1492,32,7,5,1
11,83,5,4,3034,13033,F,11D,0a,2H,Vr,0,1,,3,,36,,82,,1,399,34,7,5,1
11,83,3,6,230,13034,V,11D,1b,2H,Vr,0,1,,,,,,82,,1,387,22,5,4,1
11,83,2,6,45,13035,V,10D,8i,2H,Vr,0,1,,3,,,,82,,1,380,15,3,3,1
11,83,4,6,2315,13036,V,11D,0b,2H,Vr,0,2,1,,,,,82,,1,394,29,6,5,2
11,83,5,5,3035,13037,V,11D,0b,2H,Vr,2,2,2,,,,,80,,1,1130,35,7,5,2
11,83,5,5,3036,13038,V,11C,5g,2H,Vr,1,2,1,,,55,,81,,1,765,35,7,5,2
11,83,5,4,3037,13039,V,11C,5g,2H,Vr,1,2,1,,,,,81,,1,764,34,7,5,2
11,83,3,3,100,13040,V,11D,1b,2H,Vr,3,2,1,,,,,79,,1,1479,19,4,3,2
11,83,1,7,1,13041,V,11D,0b,2H,Vr,0,1,,3,,,,82,,1,374,9,2,2,1
11,83,2,1,30,13042,V,11D,0b,2H,Vr,6,2,1,,,,,76,,1,2565,10,2,2,2
11,83,5,5,2300,13043,V,11C,6j,2H,Vr,0,2,1,,,50,,82,,1,400,35,7,5,2
11,83,5,5,3038,13044,V,11C,3h,2H,Vr,1,2,2,,,48,,81,,1,765,35,7,5,2
11,83,0,6,3039,13045,G,08C,0f,3U,Vg,1,1,,3,135,,,81,,1,731,1,1,1,1
11,83,5,5,2145,13046,V,10D,8j,2H,Vr,0,1,,3,81,,,82,,1,400,35,7,5,1
11,83,6,8,3040,13047,U,03F,5e,4S,Bl,4,2,5,,74,,,78,,1,1866,41,-9,-9,2
11,83,6,8,3041,13048,U,03F,5e,4S,Bl,2,2,5,,61,,,80,,1,1136,41,-9,-9,2
11,83,6,8,3042,13049,U,03F,5e,4S,Bl,1,1,,3,85,,,81,,1,771,41,-9,-9,1
11,83,6,8,3043,13050,U,03F,5e,4S,Bl,2,2,3,1,73,,,80,,1,1136,41,-9,-9,2
11,83,6,8,3044,13051,U,03F,5e,4S,Bl,3,1,,3,58,,,79,,1,1501,41,-9,-9,1
11,83,7,5,3045,13052,V,07B,3i,3U,Vg,4,1,,3,64,,,78,,1,1874,49,10,7,1
11,83,6,2,800,13053,O,23I,8a,1L,Lp,1,1,,3,49,,,81,,1,769,39,8,6,1
11,83,7,1,700,13054,O,23L,5b,1L,Vb,2,1,,3,57,,,80,,2,1140,45,9,7,1
11,83,2,6,3046,13055,O,22L,9a,1L,Vb,2,1,,3,58,,,80,1,1,1110,15,3,3,1
11,83,5,6,830,13056,O,23I,8a,1L,Lp,1,2,1,,40,,,81,,1,766,36,8,6,2
11,83,6,3,730,13057,O,23K,2j,1L,Vb,1,1,,3,58,,,81,,1,770,40,8,6,1
11,83,6,3,715,13058,O,23I,8a,1L,Lp,1,1,,1,53,,,81,,1,770,40,8,6,1
11,83,4,2,3047,13059,O,22L,9a,1L,Vb,0,1,,3,55,,,82,,1,390,25,5,4,1
11,83,7,6,730,13060,O,23L,1a,1L,Vb,0,1,,3,45,,,82,,1,415,50,10,8,1
11,83,6,3,800,13061,O,24H,4g,1L,Lp,0,1,,3,57,,,82,,1,405,40,8,6,1
11,83,7,5,3048,13062,V,22K,1e,1L,Vb,0,1,,3,66,,,82,,1,414,49,10,7,1
11,83,6,4,900,13063,O,24H,3j,1L,Lp,0,2,1,,37,,,82,,1,406,41,9,6,2
11,83,8,4,3049,13064,V,27K,7i,1L,Lp,0,1,,3,44,,,82,,1,420,55,11,8,1
11,82,49,9,3050,13065,V,27K,3g,1L,Lp,0,2,1,,,,,82,,1,343,343,-9,-9,2
11,82,49,9,3051,13066,V,27K,3g,1L,Lp,0,2,1,,,,,82,,1,343,343,-9,-9,2
11,82,49,9,3052,13067,V,27K,3g,1L,Lp,0,1,,,,,,82,,1,343,343,-9,-9,1
11,82,49,9,3053,13068,V,27K,3g,1L,Lp,0,1,,,,,,82,,1,343,343,-9,-9,1
11,83,9,1,1730,13069,S,09H,8d,3U,So,3,1,,3,78,,,79,,1,1519,59,12,9,1
11,83,6,8,3054,13070,U,03F,5e,4S,Bl,2,2,4,,54,,,80,,1,1136,41,-9,-9,2
11,83,6,8,3055,13071,U,03F,5e,4S,Bl,0,2,1,,52,,,82,,1,406,41,-9,-9,2
11,83,6,8,3056,13072,U,03F,5e,4S,Bl,6,2,4,,71,,,76,,1,2596,41,-9,-9,2
11,83,6,8,3057,13073,U,03F,5e,4S,Bl,0,2,4,,62,,,82,,1,406,41,-9,-9,2
11,83,8,5,7,13074,V,08D,2a,3U,Vg,0,2,4,1,61,,,82,,1,421,56,12,8,2
11,70,9,5,800,13075,X,19G,0f,1L,Ja,1,1,,,72,,,68,,1,788,58,12,9,1
11,70,9,4,830,13076,X,19G,0f,1L,Ja,6,1,,,67,,,63,,1,2612,57,12,9,1
11,70,9,6,610,13077,X,17E,5h,1L,Ja,0,1,,,76,,,69,,1,424,59,12,9,1
11,70,11,5,930,13078,X,17E,5h,1L,Ja,2,1,,,56,,,67,,1,1167,72,15,11,1
11,70,11,6,1840,13079,X,17E,5h,1L,Ja,2,1,,,58,,,67,,1,1168,73,15,11,1
11,83,3,6,3058,13080,O,22K,6j,1L,Vb,0,2,,,52,,,82,,2,387,22,5,4,2
11,83,9,7,3059,13081,O,29K,4i,1L,Lp,0,1,,3,59,,,82,,1,430,65,13,10,1
11,83,9,4,700,13082,O,29K,4j,1L,Lp,0,1,,3,45,,,82,,1,427,62,13,9,1
11,83,10,2,700,13083,O,29K,3i,1L,Lp,1,1,,3,59,,,81,,1,797,67,14,10,1
11,83,8,6,3060,13084,O,29K,4j,1L,Lp,0,2,1,,46,,,82,,1,422,57,12,9,2
11,83,6,6,3061,13085,G,29K,4j,1L,Lp,1,1,,3,49,,,81,,1,773,43,9,7,1
11,83,10,2,730,13086,O,29K,3i,1L,Lp,1,1,,3,53,,,81,,1,797,67,14,10,1
11,83,5,7,1400,13087,G,29K,3j,1L,Lp,0,2,1,,38,,,82,,1,402,37,8,6,2
11,83,8,2,3062,13088,V,04C,1b,4S,Sk,0,1,,3,78,,,82,,1,418,53,11,8,1
11,83,10,7,3063,13089,K,04C,2b,4S,Sk,3,2,5,,98,,,79,,1,1532,72,15,11,2
11,83,6,5,3064,13090,D,04C,0d,4S,Sk,1,2,5,,64,,,81,,1,772,42,9,6,2
11,83,10,5,3065,13091,K,04C,1b,4S,Sk,0,2,5,,73,,,82,,1,435,70,14,10,2
11,83,9,2,1820,13092,V,04C,0b,4S,Sk,1,2,5,,73,,,81,,1,790,60,12,9,2
11,83,10,5,3066,13093,K,04C,1b,4S,Sk,0,2,5,,66,,,82,,1,435,70,14,10,2
11,83,9,3,1740,13094,V,04C,2b,4S,Sk,0,1,,3,70,,,82,,1,426,61,13,9,1
11,83,8,3,3067,13095,V,04C,1b,4S,Sk,2,2,5,,70,,,80,,1,1149,54,11,8,2
11,83,10,7,3068,13096,K,04C,2b,4S,Sk,0,1,,3,95,,,82,,1,437,72,15,11,1
11,83,45,2,3069,13097,D,05C,6g,4S,Ha,3,1,,,136,,,80,,1,1407,312,63,45,1
11,83,48,7,1030,13098,D,09H,7c,3U,So,4,2,,,,67,,79,,1,1798,338,68,49,2
